s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_PROPANE,MLR_PRODUCTS
 1.8183449E+001, 7.5842043E+002, 0.0000000E+000,-2.4470489E+002,-3.7496988E+002,-8.0630610E+001,-4.8031114E-002, 0.0000000E+000, 0.0000000E+000, 6.1720039E+001, 5.8067017E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8251659E+001, 7.4737861E+002, 0.0000000E+000,-2.4506549E+002,-3.7227419E+002,-8.0776656E+001,-4.7928993E-002, 0.0000000E+000, 0.0000000E+000, 5.3164169E+001, 4.9214350E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8306227E+001, 7.4433081E+002, 0.0000000E+000,-2.4605653E+002,-3.6848453E+002,-8.0449346E+001,-4.7961736E-002, 0.0000000E+000, 0.0000000E+000, 5.2162789E+001, 4.9292436E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8362160E+001, 7.4525405E+002, 0.0000000E+000,-2.4667142E+002,-3.6447745E+002,-8.0688443E+001,-4.8026416E-002, 0.0000000E+000, 0.0000000E+000, 5.5624626E+001, 5.3368713E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8422186E+001, 7.4236675E+002, 0.0000000E+000,-2.4723431E+002,-3.6051580E+002,-8.0834406E+001,-4.7951706E-002, 0.0000000E+000, 0.0000000E+000, 5.5547823E+001, 5.3734281E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8482210E+001, 7.4987684E+002, 0.0000000E+000,-2.4665153E+002,-3.5816631E+002,-8.0441327E+001,-4.7854225E-002, 0.0000000E+000, 0.0000000E+000, 6.6166330E+001, 6.4569818E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8540468E+001, 7.5112421E+002, 0.0000000E+000,-2.4484155E+002,-3.5730890E+002,-8.0111165E+001,-4.7789818E-002, 0.0000000E+000, 0.0000000E+000, 6.8664689E+001, 6.8814808E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8606665E+001, 7.5492485E+002, 0.0000000E+000,-2.4707709E+002,-3.5886721E+002,-7.9988565E+001,-4.7804793E-002, 0.0000000E+000, 0.0000000E+000, 7.4376275E+001, 6.8944182E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8672861E+001, 7.4055203E+002, 0.0000000E+000,-2.4802790E+002,-3.5715076E+002,-8.0161198E+001,-4.7828301E-002, 0.0000000E+000, 0.0000000E+000, 5.8440009E+001, 5.5164343E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8731113E+001, 7.3951160E+002, 0.0000000E+000,-2.4776378E+002,-3.5200676E+002,-8.0273489E+001,-4.7856984E-002, 0.0000000E+000, 0.0000000E+000, 5.9350640E+001, 5.9419717E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8789366E+001, 7.4733889E+002, 0.0000000E+000,-2.5091234E+002,-3.5019895E+002,-8.0114501E+001,-4.7808079E-002, 0.0000000E+000, 0.0000000E+000, 7.0607159E+001, 6.6065293E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8842407E+001, 7.4724248E+002, 0.0000000E+000,-2.5152999E+002,-3.5253421E+002,-8.0256910E+001,-4.7610635E-002, 0.0000000E+000, 0.0000000E+000, 6.4877021E+001, 6.2873757E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8912952E+001, 7.4888154E+002, 0.0000000E+000,-2.5294709E+002,-3.5691808E+002,-8.0555640E+001,-4.7390441E-002, 0.0000000E+000, 0.0000000E+000, 6.2294282E+001, 5.8413335E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.8969387E+001, 7.4636330E+002, 0.0000000E+000,-2.5465337E+002,-3.5782860E+002,-8.0974054E+001,-4.7569306E-002, 0.0000000E+000, 0.0000000E+000, 5.7382378E+001, 5.2859707E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9027235E+001, 7.4636483E+002, 0.0000000E+000,-2.5427123E+002,-3.5469408E+002,-8.1152045E+001,-4.7576279E-002, 0.0000000E+000, 0.0000000E+000, 5.7217338E+001, 5.6199890E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9086981E+001, 7.5208453E+002, 0.0000000E+000,-2.5496587E+002,-3.5068102E+002,-8.2029496E+001,-4.7669907E-002, 0.0000000E+000, 0.0000000E+000, 6.4613088E+001, 6.4360472E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9152912E+001, 7.4876136E+002, 0.0000000E+000,-2.5301325E+002,-3.4565881E+002,-8.2302963E+001,-4.7694029E-002, 0.0000000E+000, 0.0000000E+000, 7.2948851E+001, 6.7738637E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9208294E+001, 7.2779893E+002, 0.0000000E+000,-2.4800199E+002,-3.4114389E+002,-8.2420106E+001,-4.7518067E-002, 0.0000000E+000, 0.0000000E+000, 6.3654919E+001, 5.6185430E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9266315E+001, 7.1796523E+002, 0.0000000E+000,-2.4187418E+002,-3.3927341E+002,-8.2287188E+001,-4.7452462E-002, 0.0000000E+000, 0.0000000E+000, 5.5225470E+001, 5.4482997E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9324335E+001, 7.2955543E+002, 0.0000000E+000,-2.4035928E+002,-3.3980475E+002,-8.2821584E+001,-4.7700823E-002, 0.0000000E+000, 0.0000000E+000, 6.7728232E+001, 6.6522119E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9382355E+001, 7.3457162E+002, 0.0000000E+000,-2.4408324E+002,-3.4163732E+002,-8.2521290E+001,-4.7630129E-002, 0.0000000E+000, 0.0000000E+000, 7.0501598E+001, 6.6282147E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9440374E+001, 7.4266862E+002, 0.0000000E+000,-2.4709045E+002,-3.4462968E+002,-8.2785115E+001,-4.7574875E-002, 0.0000000E+000, 0.0000000E+000, 7.1183314E+001, 6.8115796E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9512899E+001, 7.5910373E+002, 0.0000000E+000,-2.5231092E+002,-3.4857315E+002,-8.3179803E+001,-4.7879644E-002, 0.0000000E+000, 0.0000000E+000, 7.7435897E+001, 7.4991980E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9575272E+001, 7.4955684E+002, 0.0000000E+000,-2.5718305E+002,-3.4990539E+002,-8.3059517E+001,-4.7778470E-002, 0.0000000E+000, 0.0000000E+000, 6.6980271E+001, 5.9361106E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9623138E+001, 7.4564684E+002, 0.0000000E+000,-2.5993964E+002,-3.4939471E+002,-8.2677968E+001,-4.7474599E-002, 0.0000000E+000, 0.0000000E+000, 5.6785945E+001, 5.3587044E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9686960E+001, 7.4962014E+002, 0.0000000E+000,-2.6167242E+002,-3.5150684E+002,-8.2772692E+001,-4.7419049E-002, 0.0000000E+000, 0.0000000E+000, 5.8302375E+001, 5.3620766E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9750782E+001, 7.3345961E+002, 0.0000000E+000,-2.5803188E+002,-3.5858691E+002,-8.2566929E+001,-4.7482119E-002, 0.0000000E+000, 0.0000000E+000, 4.2036600E+001, 3.4226417E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9805580E+001, 7.3782498E+002, 0.0000000E+000,-2.5390105E+002,-3.6797095E+002,-8.2615211E+001,-4.7531394E-002, 0.0000000E+000, 0.0000000E+000, 3.5960696E+001, 3.3290243E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9863117E+001, 7.2917172E+002, 0.0000000E+000,-2.5238194E+002,-3.7638073E+002,-8.2292694E+001,-4.7578498E-002, 0.0000000E+000, 0.0000000E+000, 2.3434770E+001, 1.8068782E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9930899E+001, 7.3234053E+002, 0.0000000E+000,-2.5386795E+002,-3.8152534E+002,-8.1368769E+001,-4.7478964E-002, 0.0000000E+000, 0.0000000E+000, 1.8473501E+001, 1.5530994E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 1.9985123E+001, 7.3377273E+002, 0.0000000E+000,-2.5588978E+002,-3.8171466E+002,-8.1680534E+001,-4.7453560E-002, 0.0000000E+000, 0.0000000E+000, 1.6667776E+001, 1.4440306E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0052902E+001, 7.4188895E+002, 0.0000000E+000,-2.5481738E+002,-3.7752387E+002,-8.1738315E+001,-4.7504513E-002, 0.0000000E+000, 0.0000000E+000, 2.7429477E+001, 2.7761881E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0107126E+001, 7.4384304E+002, 0.0000000E+000,-2.5167114E+002,-3.7127751E+002,-8.2581757E+001,-4.7539051E-002, 0.0000000E+000, 0.0000000E+000, 3.9735660E+001, 3.8265088E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0161350E+001, 7.4150350E+002, 0.0000000E+000,-2.4843885E+002,-3.6570559E+002,-8.3259810E+001,-4.7468238E-002, 0.0000000E+000, 0.0000000E+000, 4.7157512E+001, 4.4051784E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0229132E+001, 7.4937812E+002, 0.0000000E+000,-2.4621556E+002,-3.6066246E+002,-8.3486644E+001,-4.7359045E-002, 0.0000000E+000, 0.0000000E+000, 5.8020274E+001, 5.8966094E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0283356E+001, 7.4746695E+002, 0.0000000E+000,-2.4637044E+002,-3.5935113E+002,-8.3761450E+001,-4.7216548E-002, 0.0000000E+000, 0.0000000E+000, 6.4045165E+001, 5.7936723E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0351135E+001, 7.5234529E+002, 0.0000000E+000,-2.4726516E+002,-3.6030319E+002,-8.3609603E+001,-4.7313053E-002, 0.0000000E+000, 0.0000000E+000, 6.3082143E+001, 6.1120015E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0405359E+001, 7.5601474E+002, 0.0000000E+000,-2.5412360E+002,-3.6253564E+002,-8.3831474E+001,-4.7520321E-002, 0.0000000E+000, 0.0000000E+000, 6.0808510E+001, 5.5476509E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0473139E+001, 7.5874508E+002, 0.0000000E+000,-2.5915911E+002,-3.6654786E+002,-8.3776680E+001,-4.7534337E-002, 0.0000000E+000, 0.0000000E+000, 5.4641765E+001, 4.9213893E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0527365E+001, 7.4326976E+002, 0.0000000E+000,-2.5886885E+002,-3.7091934E+002,-8.3607635E+001,-4.7519256E-002, 0.0000000E+000, 0.0000000E+000, 3.6909038E+001, 2.9826415E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0581589E+001, 7.3162318E+002, 0.0000000E+000,-2.5568154E+002,-3.7405327E+002,-8.3170028E+001,-4.7335957E-002, 0.0000000E+000, 0.0000000E+000, 2.3479274E+001, 1.8671000E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0649368E+001, 7.3193425E+002, 0.0000000E+000,-2.5394378E+002,-3.7754149E+002,-8.2841119E+001,-4.7517075E-002, 0.0000000E+000, 0.0000000E+000, 2.1996544E+001, 1.7560335E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0703592E+001, 7.3078788E+002, 0.0000000E+000,-2.5293834E+002,-3.8080803E+002,-8.2672576E+001,-4.7509906E-002, 0.0000000E+000, 0.0000000E+000, 1.7978335E+001, 1.4321432E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0771374E+001, 7.2458049E+002, 0.0000000E+000,-2.4717220E+002,-3.8226209E+002,-8.2574819E+001,-4.7608171E-002, 0.0000000E+000, 0.0000000E+000, 1.6566665E+001, 1.2523775E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0825598E+001, 7.2548409E+002, 0.0000000E+000,-2.4032586E+002,-3.8234566E+002,-8.3524289E+001,-4.7512421E-002, 0.0000000E+000, 0.0000000E+000, 1.9652728E+001, 1.9240772E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0893377E+001, 7.3191103E+002, 0.0000000E+000,-2.4009625E+002,-3.7999000E+002,-8.4655027E+001,-4.7346436E-002, 0.0000000E+000, 0.0000000E+000, 3.1533462E+001, 2.7122404E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.0947601E+001, 7.3362873E+002, 0.0000000E+000,-2.3934943E+002,-3.7386107E+002,-8.5945068E+001,-4.7390112E-002, 0.0000000E+000, 0.0000000E+000, 3.6369324E+001, 3.4425769E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1005892E+001, 7.4828482E+002, 0.0000000E+000,-2.4321277E+002,-3.6780511E+002,-8.6885858E+001,-4.7393648E-002, 0.0000000E+000, 0.0000000E+000, 5.3680184E+001, 5.0333689E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1065538E+001, 7.4706760E+002, 0.0000000E+000,-2.4700760E+002,-3.6121792E+002,-8.7593034E+001,-4.7413439E-002, 0.0000000E+000, 0.0000000E+000, 5.6330658E+001, 5.1201630E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1125185E+001, 7.4098113E+002, 0.0000000E+000,-2.4624268E+002,-3.5335850E+002,-8.8068535E+001,-4.7431922E-002, 0.0000000E+000, 0.0000000E+000, 6.0247285E+001, 5.3263984E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1184832E+001, 7.3359236E+002, 0.0000000E+000,-2.4372724E+002,-3.4408597E+002,-8.8208615E+001,-4.7559214E-002, 0.0000000E+000, 0.0000000E+000, 6.2752109E+001, 5.7522974E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1244478E+001, 7.2972500E+002, 0.0000000E+000,-2.4060608E+002,-3.3684072E+002,-8.8897443E+001,-4.7520529E-002, 0.0000000E+000, 0.0000000E+000, 6.9090381E+001, 6.3333241E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1306187E+001, 7.5293538E+002, 0.0000000E+000,-2.4479222E+002,-3.3427506E+002,-8.8962650E+001,-4.7438815E-002, 0.0000000E+000, 0.0000000E+000, 8.8711322E+001, 8.4858010E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1364281E+001, 7.6158652E+002, 0.0000000E+000,-2.5337892E+002,-3.3067876E+002,-8.9162927E+001,-4.7314547E-002, 0.0000000E+000, 0.0000000E+000, 9.3204156E+001, 8.8318605E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1427313E+001, 7.6708890E+002, 0.0000000E+000,-2.5972409E+002,-3.2496886E+002,-8.8620732E+001,-4.7279107E-002, 0.0000000E+000, 0.0000000E+000, 1.0098100E+002, 9.3727933E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1485891E+001, 7.6483719E+002, 0.0000000E+000,-2.5813505E+002,-3.2054984E+002,-8.8595884E+001,-4.7372041E-002, 0.0000000E+000, 0.0000000E+000, 1.0039865E+002, 9.7509040E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1549154E+001, 7.8151581E+002, 0.0000000E+000,-2.5582255E+002,-3.2267320E+002,-8.7478673E+001,-4.7416798E-002, 0.0000000E+000, 0.0000000E+000, 1.1850940E+002, 1.1549396E+002, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1605858E+001, 7.9512529E+002, 0.0000000E+000,-2.5945693E+002,-3.3326803E+002,-8.5795091E+001,-4.7435575E-002, 0.0000000E+000, 0.0000000E+000, 1.2115956E+002, 1.1655781E+002, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1662561E+001, 7.9812287E+002, 0.0000000E+000,-2.6421418E+002,-3.4437351E+002,-8.5181151E+001,-4.7637326E-002, 0.0000000E+000, 0.0000000E+000, 1.1138384E+002, 1.0430639E+002, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1733442E+001, 7.8473995E+002, 0.0000000E+000,-2.6457021E+002,-3.5491469E+002,-8.4170853E+001,-4.7701796E-002, 0.0000000E+000, 0.0000000E+000, 8.8054052E+001, 8.1036491E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1790146E+001, 7.7645826E+002, 0.0000000E+000,-2.6099861E+002,-3.6251791E+002,-8.3474777E+001,-4.7810864E-002, 0.0000000E+000, 0.0000000E+000, 7.5087955E+001, 6.9419153E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1843988E+001, 7.5579917E+002, 0.0000000E+000,-2.5694943E+002,-3.6806640E+002,-8.2945963E+001,-4.7827920E-002, 0.0000000E+000, 0.0000000E+000, 5.2704626E+001, 4.7789556E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1907717E+001, 7.6068003E+002, 0.0000000E+000,-2.5424047E+002,-3.7537629E+002,-8.2120767E+001,-4.7874281E-002, 0.0000000E+000, 0.0000000E+000, 5.2368566E+001, 4.8894634E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.1973993E+001, 7.5137611E+002, 0.0000000E+000,-2.5193231E+002,-3.8753232E+002,-8.1520096E+001,-4.7841539E-002, 0.0000000E+000, 0.0000000E+000, 3.4633971E+001, 3.0343547E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2020260E+001, 7.4663530E+002, 0.0000000E+000,-2.4825297E+002,-3.9692534E+002,-8.1247927E+001,-4.7653911E-002, 0.0000000E+000, 0.0000000E+000, 2.3120558E+001, 2.0161410E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2081949E+001, 7.4185895E+002, 0.0000000E+000,-2.4524252E+002,-4.0102063E+002,-8.1281733E+001,-4.7685479E-002, 0.0000000E+000, 0.0000000E+000, 1.6986883E+001, 1.4266380E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2151617E+001, 7.5537587E+002, 0.0000000E+000,-2.4806163E+002,-4.0109813E+002,-8.1804859E+001,-4.7661525E-002, 0.0000000E+000, 0.0000000E+000, 2.3809914E+001, 2.4363595E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2203382E+001, 7.7521648E+002, 0.0000000E+000,-2.5676557E+002,-3.9929557E+002,-8.2514255E+001,-4.7706562E-002, 0.0000000E+000, 0.0000000E+000, 3.5863596E+001, 3.6593371E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2268087E+001, 7.8860738E+002, 0.0000000E+000,-2.6464542E+002,-3.9619349E+002,-8.3443627E+001,-4.7719892E-002, 0.0000000E+000, 0.0000000E+000, 4.6786659E+001, 4.4277123E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2323734E+001, 7.7726987E+002, 0.0000000E+000,-2.6901034E+002,-3.9235470E+002,-8.4338818E+001,-4.7844716E-002, 0.0000000E+000, 0.0000000E+000, 3.6448952E+001, 3.1518165E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2392054E+001, 7.7169893E+002, 0.0000000E+000,-2.6898621E+002,-3.9089745E+002,-8.5226251E+001,-4.7845045E-002, 0.0000000E+000, 0.0000000E+000, 3.1960960E+001, 2.6541177E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2445841E+001, 7.5999872E+002, 0.0000000E+000,-2.6345167E+002,-3.9486426E+002,-8.5485119E+001,-4.7733781E-002, 0.0000000E+000, 0.0000000E+000, 2.1781574E+001, 1.6149944E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2502190E+001, 7.4524687E+002, 0.0000000E+000,-2.5973700E+002,-4.0202326E+002,-8.5680970E+001,-4.7741128E-002, 0.0000000E+000, 0.0000000E+000, 6.0229165E+000,-2.2421009E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2572626E+001, 7.5540767E+002, 0.0000000E+000,-2.5544258E+002,-4.0985976E+002,-8.5114895E+001,-4.7882295E-002, 0.0000000E+000, 0.0000000E+000, 5.6103506E+000, 4.9425536E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2622536E+001, 7.6048088E+002, 0.0000000E+000,-2.5662990E+002,-4.1783633E+002,-8.4577528E+001,-4.7994195E-002, 0.0000000E+000, 0.0000000E+000, 7.1294887E+000, 1.3891209E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2684925E+001, 7.4870408E+002, 0.0000000E+000,-2.5437327E+002,-4.2446311E+002,-8.3172653E+001,-4.7850653E-002, 0.0000000E+000, 0.0000000E+000,-6.3430163E+000,-1.3352801E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2747313E+001, 7.3971204E+002, 0.0000000E+000,-2.5093525E+002,-4.2753401E+002,-8.3272423E+001,-4.7715364E-002, 0.0000000E+000, 0.0000000E+000,-1.7338066E+001,-2.2077362E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2809702E+001, 7.4158708E+002, 0.0000000E+000,-2.4864803E+002,-4.2989313E+002,-8.3644936E+001,-4.7708144E-002, 0.0000000E+000, 0.0000000E+000,-1.7995700E+001,-2.0646729E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2872089E+001, 7.4325930E+002, 0.0000000E+000,-2.5107781E+002,-4.3337197E+002,-8.3693819E+001,-4.7831052E-002, 0.0000000E+000, 0.0000000E+000,-1.9306487E+001,-2.4932124E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2921999E+001, 7.3436264E+002, 0.0000000E+000,-2.5216146E+002,-4.3431954E+002,-8.4187868E+001,-4.7627301E-002, 0.0000000E+000, 0.0000000E+000,-3.0206536E+001,-3.6353854E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.2984388E+001, 7.2620697E+002, 0.0000000E+000,-2.5025697E+002,-4.3171096E+002,-8.4059314E+001,-4.7479597E-002, 0.0000000E+000, 0.0000000E+000,-3.5627855E+001,-3.9867756E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3046776E+001, 7.2053482E+002, 0.0000000E+000,-2.4823435E+002,-4.2864864E+002,-8.3651490E+001,-4.7393476E-002, 0.0000000E+000, 0.0000000E+000,-3.5920995E+001,-4.0047051E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3109165E+001, 7.2363028E+002, 0.0000000E+000,-2.4678412E+002,-4.2789099E+002,-8.3030120E+001,-4.7545379E-002, 0.0000000E+000, 0.0000000E+000,-3.3327132E+001,-3.4122492E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3171553E+001, 7.4184257E+002, 0.0000000E+000,-2.5175060E+002,-4.3004025E+002,-8.2269687E+001,-4.7777998E-002, 0.0000000E+000, 0.0000000E+000,-2.0493461E+001,-2.2265758E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3226454E+001, 7.5256344E+002, 0.0000000E+000,-2.5739010E+002,-4.2990906E+002,-8.1813863E+001,-4.7702349E-002, 0.0000000E+000, 0.0000000E+000,-1.5131141E+001,-1.6597289E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3281357E+001, 7.4841061E+002, 0.0000000E+000,-2.6028129E+002,-4.2487584E+002,-8.1555165E+001,-4.7688630E-002, 0.0000000E+000, 0.0000000E+000,-1.3654164E+001,-1.8349383E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3344963E+001, 7.3937267E+002, 0.0000000E+000,-2.5759081E+002,-4.1529713E+002,-8.0851557E+001,-4.7693504E-002, 0.0000000E+000, 0.0000000E+000,-1.3028275E+001,-1.4414517E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3410452E+001, 7.2697344E+002, 0.0000000E+000,-2.5419160E+002,-4.0557351E+002,-8.1156264E+001,-4.7675969E-002, 0.0000000E+000, 0.0000000E+000,-1.1173259E+001,-1.3995618E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3463814E+001, 7.2475217E+002, 0.0000000E+000,-2.4973794E+002,-4.0100658E+002,-8.1723724E+001,-4.7629767E-002, 0.0000000E+000, 0.0000000E+000,-7.3743659E+000,-7.7637083E+000, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3530516E+001, 7.4317562E+002, 0.0000000E+000,-2.4807612E+002,-3.9956316E+002,-8.2031079E+001,-4.7644151E-002, 0.0000000E+000, 0.0000000E+000, 1.1362164E+001, 1.3457617E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3583876E+001, 7.5707601E+002, 0.0000000E+000,-2.4924947E+002,-3.9962274E+002,-8.3065067E+001,-4.7653229E-002, 0.0000000E+000, 0.0000000E+000, 2.7645138E+001, 2.5091080E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3650578E+001, 7.5775780E+002, 0.0000000E+000,-2.4973905E+002,-3.9756280E+002,-8.3542641E+001,-4.7432107E-002, 0.0000000E+000, 0.0000000E+000, 3.0185386E+001, 2.6865868E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3703939E+001, 7.5612071E+002, 0.0000000E+000,-2.5061867E+002,-3.9187039E+002,-8.4070329E+001,-4.7558064E-002, 0.0000000E+000, 0.0000000E+000, 3.2948287E+001, 2.9513774E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3770641E+001, 7.6351820E+002, 0.0000000E+000,-2.5570396E+002,-3.8431092E+002,-8.4216822E+001,-4.7621670E-002, 0.0000000E+000, 0.0000000E+000, 4.1751992E+001, 3.9238872E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3824001E+001, 7.5941670E+002, 0.0000000E+000,-2.6192167E+002,-3.7813024E+002,-8.4357503E+001,-4.7502104E-002, 0.0000000E+000, 0.0000000E+000, 4.0440439E+001, 3.4959777E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3890703E+001, 7.4831089E+002, 0.0000000E+000,-2.6509999E+002,-3.7360380E+002,-8.4402794E+001,-4.7357544E-002, 0.0000000E+000, 0.0000000E+000, 3.0124059E+001, 2.5156944E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.3944065E+001, 7.4755113E+002, 0.0000000E+000,-2.6364437E+002,-3.7310107E+002,-8.4470243E+001,-4.7326143E-002, 0.0000000E+000, 0.0000000E+000, 3.0171391E+001, 2.6288117E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
 2.4010767E+001, 7.3823656E+002, 0.0000000E+000,-2.6370748E+002,-3.7412586E+002,-8.4367029E+001,-4.7350716E-002, 0.0000000E+000, 0.0000000E+000, 2.3218536E+001, 1.5988840E+001, 0.0000000E+000, 1.6186599E-002, 0.0000000E+000
